ID,Target
0,10.374590608260634
1,45.47363853423832
2,4.521333717647034
3,18.9922713531456
4,23.32036676318175
5,19.83387399345404
6,23.862025528482118
7,32.087595521045266
8,20.696413609964452
9,42.832839899060005
10,31.31843013412993
11,42.176392133860645
12,48.96905371083828
13,30.091587449064903
14,14.703799118788568
15,14.552120026537366
16,2.3907424072603343
17,27.937812741793714
18,19.506901610722444
19,53.81669839572019
20,41.41593436832542
21,45.15629037993421
22,21.893701565486516
23,41.18192903677406
24,10.330518339105202
25,33.73923166248559
26,42.342981040373715
27,38.15026731921405
28,16.058688839996176
29,14.364795318117185
30,15.307313991425291
31,25.363547147280606
32,11.84997700153077
33,16.773315084104375
34,17.222801700828015
35,36.020702391740485
36,44.582300068609044
37,14.291940127842874
38,53.587892285245665
39,10.374590608260634
40,14.904757759392613
41,17.517975239750854
42,7.091337139284179
43,26.729717688373928
44,23.888010790161076
45,22.775924426510926
46,45.28066663546453
47,17.251352940676455
48,25.10474395082588
49,22.756838780563584
50,15.543562145158893
51,29.077614496462154
52,43.439431249194826
53,39.15410651164965
54,19.580116062881896
55,23.733266540817766
56,43.69816639960744
57,50.90947455860507
58,22.017708921472575
59,41.27740467647303
60,38.379368596389966
61,14.954443222306455
62,26.78512080953168
63,29.3356980313549
64,5.74644832105448
65,21.343734891557702
66,45.644140139466124
67,23.744847362154836
68,36.294048883276815
69,21.730620074268167
70,0.16921640094992357
71,12.227667540171083
72,27.671457028136455
73,23.678971787379027
74,17.255530707970358
75,11.664251358993262
76,8.494019748559614
77,34.633835987554924
78,43.786364506748995
79,50.77421828376732
80,16.068395035150992
81,51.149768677639116
82,12.888094028326305
83,32.606022864851
84,44.23452683284523
85,26.07873217768045
86,12.844747612643188
87,10.53838294242846
88,15.030142245608614
89,41.51857722099565
90,15.365338842863775
91,51.11247380425655
92,40.95622593614493
93,19.297319576325304
94,28.82634822634368
95,20.92332175533982
96,24.11695104169538
97,21.726608294179837
98,11.091095144685651
99,26.601165137965936
100,23.32800309366564
101,38.86467388694266
102,27.669918911909473
103,30.022222599266605
104,11.53976723204422
105,17.733251450147677
106,23.668766642829347
107,19.408114957933666
108,27.133957561149305
109,19.486221105174945
110,47.243552158700375
111,21.10364428396537
112,25.458843690456025
113,27.046498630551145
114,48.0308258837651
115,21.17263132587444
116,24.41509266818117
117,33.18353650155598
118,19.711719973331657
119,5.7214488553712535
120,38.555455522856676
121,29.528323969968294
122,19.21944509751848
123,20.301151930190663
124,12.24556481838996
125,36.4731823656201
126,22.861707911491532
127,47.04731228933081
128,32.702813023046986
129,35.38238291969971
130,24.163342665492518
131,17.672739677494253
132,14.496761139337805
133,13.813969604764155
134,10.319219634937502
135,17.060805434855293
136,14.606171590247557
137,14.867007828317359
138,6.605565945813418
139,18.59156695702
140,23.471349961571814
141,14.718585402046507
142,7.956093819111896
143,15.999148068809289
144,44.541431926568045
145,44.269414627157566
146,13.974628480875806
147,42.583053033105
148,15.211848744239818
149,35.264189733532014
150,27.45981585008809
151,13.25371162825906
152,15.682428626004045
153,10.711198198044722
154,15.179040099705597
155,20.013062842143018
156,29.435369343823332
157,9.261155563672336
158,17.050674351570965
159,39.58539513665852
160,10.18685246177603
161,32.71786271216339
162,16.205372128700283
163,28.434599095628055
164,14.476818134817204
165,28.34304896501154
166,17.882519471799785
167,21.957596773152417
168,2.172469060080667
169,19.434868571967765
170,17.05652184259588
171,23.78565007247823
172,27.357039654775168
173,44.997134246394936
174,16.81350506853764
175,13.841196255204961
176,28.701440389896582
177,26.882858739889297
178,16.50195542384828
179,32.876108175832485
180,66.47617649386599
181,60.098958228672366
182,8.960411399349788
183,21.218230661733912
184,22.094255388794554
185,15.27876924973648
186,43.9628279022883
187,41.84895330635025
188,25.957949005461494
189,47.635503118097844
190,10.67678508496744
191,16.27661537986994
192,11.108372953158423
193,16.671804826432794
194,24.933102354426794
195,18.7330576747271
196,24.948351005798546
197,31.346963779646988
198,20.463552469409592
199,44.41229108563781
200,42.391764751490264
201,16.23235816178283
202,24.062161148447633
203,40.03359303749034
204,21.591976031162112
205,30.368821066296903
206,16.758005125470266
207,19.74333675213078
208,10.16246823711085
209,22.8152312091419
210,18.009305852455608
211,26.29263792091218
212,20.077596583986114
213,27.4371324269878
214,22.588141924520855
215,6.309397098677009
216,70.15046181268687
217,52.25376236835428
218,11.432422090673832
219,1.9466429733517066
220,39.500703793190006
221,48.53601660436317
222,19.56305135711586
223,13.583372779616118
224,21.448065904289813
225,17.827165772038843
226,14.634368670328474
227,15.005826180292893
228,14.336503396116122
229,26.548706843540195
230,7.173142777978436
231,16.51096773697644
232,41.07199999695715
233,11.155631257863504
234,24.94555720886271
235,42.6521532082678
236,26.39491794200265
237,41.54261283060958
238,14.942064591011412
239,25.57767738452455
240,19.266189380120068
241,54.675858370437616
242,16.33078631634588
243,18.967410647988263
244,29.321594969929585
245,14.737469539012642
246,43.43925228829841
247,22.150628206242686
248,24.482955862263925
249,13.844913031779907
250,15.242345745836818
251,11.006000160630022
252,0.0008436891055226825
253,19.889393951536782
254,41.51663898968392
255,40.833492789044215
256,26.59066436812982
257,61.60474084468714
258,21.538038187403885
259,48.15980555455193
260,24.86369684957615
261,61.364645798299414
262,50.69081431105928
263,28.508989108599657
264,23.177070371695823
265,30.39868294279085
266,17.818468954920444
267,22.727859922932815
268,15.222649482090208
269,9.455625837827528
270,27.900264297306045
271,14.240125302444666
272,19.53404292526722
273,7.865665057089055
274,40.70932827162795
275,54.85277998976813
276,29.74977324218216
277,10.181977143324465
278,16.703065439586315
279,19.03453551400288
280,4.707842723527549
281,19.734904895962906
282,37.33846755324642
283,24.341090156826088
284,3.258468014440649
285,12.893028531747174
286,26.94906051258278
287,21.972027679627832
288,20.406252559714485
289,7.4228116884902375
290,21.539114638389922
291,23.227581178637372
292,7.809470969763588
293,4.677559332906228
294,27.631055398853544
295,13.949973988473138
296,25.285685888587594
297,12.858028713595843
298,23.907552778012313
299,13.177463072427638
300,41.595609110358666
301,21.656229178097874
302,27.891819490139525
303,29.728924845245395
304,19.869675420392245
305,37.5620010061004
306,35.172971703074204
307,43.74259975139013
308,19.25463473185349
309,13.77376887321287
310,15.7449232131193
311,42.85532137216664
312,45.14812898663879
313,17.674275575967034
314,33.63928583604661
315,6.562304594732388
316,45.31733638178287
317,19.158478098722217
318,59.581220662605475
319,43.451098121663
320,21.164489843239313
321,27.769353131465717
322,23.796407363569088
323,25.133126035911904
324,14.759659549092463
325,23.18095678062717
326,21.294893891258248
327,26.569048882055938
328,53.09342529568903
329,35.361407201710485
330,22.738702677261486
331,24.319851033717267
332,30.122484175109065
333,24.097091918585893
334,12.83595102408498
335,45.41023468255994
336,24.217561831527668
337,17.0440588973051
338,13.930614565999395
339,22.86312989117416
340,28.624646222298267
341,18.97596763695034
342,32.17544843381072
343,29.36346616467748
344,15.802767771992002
345,27.497842517328944
346,28.512322656177282
347,17.873553323067146
348,37.321261912982706
349,21.993861562354322
350,20.74101369857768
351,19.03151986181529
352,35.70111781419249
353,12.263726085475762
354,21.71061517019273
355,34.435260167023074
356,22.57126732053694
357,46.70201714430157
358,38.060086952661365
359,5.60321135153921
360,16.46468886611392
361,40.93452162719428
362,9.74276808496996
363,17.51798184031309
364,50.2928740276594
365,43.2685766549897
366,43.147903459282965
367,13.608539866371572
368,24.898699211137497
369,26.24514815954341
370,19.39474267385552
371,11.237124438778322
372,17.691921484064558
373,23.63209588469544
374,11.280896899933214
375,40.538815978749795
376,25.16153482250371
377,17.32001066375494
378,30.09441439345473
379,16.352019357545615
380,19.734749780705897
381,27.046681814390812
382,19.653726172590513
383,17.08072317277251
384,9.756250025317886
385,1.3852112053141663
386,24.960389794166986
387,59.24978566680254
388,21.770730476888495
389,21.345658451549728
390,27.87851912949842
391,14.881295896658196
392,41.10129429762871
393,25.359373664741607
394,39.01627249377034
395,2.102991176320383
396,22.447627019608333
397,19.41116974458087
398,18.018725613437866
399,29.880711827114652
400,9.225059697134283
401,19.43067418861053
402,47.162994493142484
403,41.98862967133271
404,14.623910310330107
405,16.058688839996176
406,51.09685309452159
407,20.53088419233947
408,40.31490611417062
409,2.4764895665996263
410,18.368569671773695
411,33.85642406360892
412,27.343915641494984
413,13.106032291034017
414,24.8431362155808
415,43.20762312820917
416,14.86876372613195
417,15.719820151595377
418,44.41068084067961
419,15.058256898057605
420,20.870651791512667
421,28.705585485588113
422,42.286736962788
423,23.19057801467569
424,18.560864736101966
425,53.07356512408223
426,8.23267923199036
427,12.161286642061835
428,43.56843870823489
429,31.27716250674161
430,12.739554009287504
431,17.232746843582152
432,28.465011461348023
433,19.55019566722112
434,6.978095764280951
435,26.001678826864275
436,21.36289662083919
437,27.49276926914504
438,14.337106377890361
439,38.77740409146229
440,12.444952163814719
441,70.39247543960698
442,24.843349619206293
443,17.85081359045231
444,18.19252011131664
445,17.763374507906516
446,31.06593295215285
447,15.584362069264445
448,55.81329432609617
449,50.053486260983014
450,66.24022013036267
451,43.077100841548926
452,29.002732394740683
453,44.39285614956674
454,26.910406734347358
455,22.131588587290654
456,8.839220206056545
457,19.044411718200383
458,22.302516178684236
459,24.438462371420254
460,26.928238636516596
461,23.0477163269387
462,52.678806267997295
463,2.3400998729057583
464,15.582117386724935
465,20.9098470222933
466,54.66890956316821
467,14.606171590247557
468,35.829053357737024
469,33.12886841612784
470,41.43499153409597
471,53.048457021112114
472,37.99647225302128
473,17.980603847373654
474,41.15121562914093
475,10.915124632408347
476,39.287922595481504
477,26.490020157670106
478,32.14530013520008
479,22.88396609050053
480,16.14569305531833
481,47.90552528213713
482,13.71147775685367
483,10.374590608260634
484,52.02148973239094
485,7.547524956875856
486,27.9130238784921
487,0.0818698949396898
488,22.417953298905438
489,26.41760059382856
490,25.61595150541715
491,19.492339409113374
492,14.89946373375979
493,22.770894375354484
494,31.376362309041056
495,43.33918601984578
496,44.804768861143806
497,12.5666318911663
498,18.981234791088895
499,15.004347811463678
500,8.040051093309627
501,28.015882993390928
502,16.03708580667213
503,31.25546966480156
504,19.427559870850782
505,21.52388545677152
506,21.452941523573262
507,49.217109766522384
508,51.987385515905
509,22.5751882173457
510,43.094125273824126
511,14.528935237704015
512,40.00458216067717
513,24.608072955946618
514,9.801949194830748
515,19.583039781475648
516,15.468843006399192
517,42.821362878754506
518,40.996535218148445
519,43.33886366003452
520,27.798637881700724
521,16.04325497228227
522,21.848706006530552
523,16.293985674647985
524,14.027254179244528
525,43.976215099542436
526,28.104354105601566
527,45.31031603382961
528,28.714735235279587
529,44.599540763333934
530,12.703013643744836
531,40.0401803305645
532,23.87693249997169
533,13.258574884977143
534,22.529680688968458
535,30.014628543426756
536,26.959193793414837
537,41.92588566782825
538,27.632793988044092
539,20.56865727240647
540,43.626143085660516
541,13.665952261398878
542,27.78465549610031
543,24.824764293610944
544,20.297102463787326
545,59.94686521544613
546,56.781712675093665
547,27.53137375752903
548,36.579242325483534
549,24.579217085492644
550,9.403186631618064
551,24.319851033717267
552,34.64505865149684
553,7.674527340956949
554,26.415793600133135
555,14.91806830040618
556,25.43147338027331
557,41.115955309997034
558,42.731314654439295
559,37.680950206164646
560,10.250114327019153
561,34.81591432857493
562,23.48001994471141
563,20.877132076188076
564,13.387548419406745
565,10.390777365149614
566,17.04908755960089
567,23.1139181254448
568,21.28728189039209
569,19.987694258882847
570,18.917363832188517
571,26.203292068400966
572,33.18650837178994
573,13.945327690478308
574,15.26659491570971
575,39.811998405166634
576,20.23258726229238
577,14.717452296021657
578,32.70535826477698
579,23.590876682126385
580,46.29953136208939
581,23.150179179614483
582,6.618990397365799
583,17.804121325393673
584,30.32237145851886
585,26.67185892417076
586,46.711116573047214
587,27.12180958674769
588,9.58418655180846
589,30.3903729125287
590,10.034654129560046
591,35.26586428936997
592,20.897815320272617
593,17.65309495493646
594,44.537876883979564
595,19.889349844842048
596,55.309817287866586
597,20.95238065439337
598,48.29160021550512
599,17.926233478071808
600,16.00320358741785
601,25.532997544686594
602,28.98610828178416
603,9.08170444048844
604,26.924505209202646
605,16.86905352588873
606,43.3866203431797
607,33.82186309934862
608,11.059745992953104
609,24.76826178324389
610,13.387201986564477
611,28.220202093316963
612,18.97094615856456
613,46.04026575533092
614,14.28371526512804
615,21.096539422665245
616,46.51591909665465
617,12.904811045941084
618,15.14873727979952
619,26.733147993590567
620,12.896390336753212
621,38.03813146554825
622,16.295218105870106
623,42.93352709783736
624,21.786950852931806
625,25.15899651903689
626,53.93864698258191
627,19.482626181046598
628,21.37764530438804
629,22.829977006786233
630,16.035236796531194
631,20.09077872550527
632,25.390876684192705
633,17.446996883005593
634,15.199448499587922
635,41.945180685263395
636,15.345989728998573
637,43.25667606809622
638,19.060735855508014
639,1.8557180346544542
640,17.04771429790336
641,20.109424263635965
642,20.53873105949987
643,16.56692407998054
644,49.43429413796419
645,41.773245860369755
646,-0.2835530634694392
647,48.59418793585233
648,21.831717226316407
649,15.93110754287378
650,43.29072028806678
651,19.491352379487314
652,32.355053337282385
653,15.31191465565574
654,27.50703067104566
655,19.365511616076972
656,13.196130076834915
657,23.664961665432624
658,15.963567588097462
659,28.825123024257756
660,28.27848442590315
661,45.141087666129806
662,19.319709719505575
663,26.352344894090173
664,19.177782977645084
665,12.18858010327921
666,53.2200824550055
667,2.080642838170622
668,14.08225607280212
669,14.678626042901913
670,10.225401746149927
671,29.675312574904034
672,14.468474914166862
673,22.958173665551605
674,47.37376066507381
