ID,Target
0,11.244558866238245
1,58.16645878184582
2,6.067008793344385
3,21.44529644603296
4,20.749948734859988
5,21.485863487556454
6,21.591259661708417
7,33.76824247806236
8,25.721574094407373
9,59.06919135750431
10,31.574908246641733
11,56.409367808876816
12,59.09336543348654
13,28.007190209553702
14,14.150611696028124
15,16.977095867586563
16,3.6795006484708273
17,25.456873451256048
18,24.03849916566347
19,61.57581761597279
20,38.08373171045369
21,57.634228201376345
22,31.400561497266654
23,43.62557363493965
24,11.486278879582342
25,36.62136142123569
26,45.6504882412212
27,41.24200988655666
28,16.635605363855223
29,12.029939590330352
30,15.110066705172668
31,33.227321273007554
32,13.364587789750896
33,18.9237307716497
34,14.718720454307466
35,33.76703724955314
36,54.800946209302154
37,20.904867408745165
38,44.157668477413246
39,11.446079630733713
40,14.846178308380296
41,21.72652240865288
42,17.738426361317217
43,34.16319257501142
44,25.24658455392222
45,19.79688470262553
46,59.472637437477275
47,17.825309243714642
48,21.36132894976392
49,25.583473986177932
50,15.600401359809267
51,38.438332503145276
52,57.10107158576381
53,56.4039956389346
54,21.473280306083968
55,20.722351871403898
56,56.38492691465936
57,68.7861788640024
58,19.64961164677004
59,12.130847748330002
60,56.19759855759053
61,15.075949872283198
62,26.13647892353387
63,39.94412387114952
64,8.798278982368455
65,31.350668280763486
66,56.36840172810206
67,26.504827176581983
68,31.99155060320597
69,24.156735643648695
70,3.6681398364315574
71,12.336621640532089
72,36.8832956463564
73,22.176171029243054
74,13.050369127471285
75,13.802197887116378
76,14.55967671204797
77,36.87484410900047
78,20.85445805732475
79,64.93439248418392
80,15.902672431267739
81,65.01840763808016
82,13.776654873821004
83,37.0134326559466
84,19.288360798474137
85,34.54086614958531
86,14.3545348676098
87,10.106810231328883
88,12.262544206891006
89,38.380572444341624
90,18.569647738714448
91,55.25750121665022
92,60.29469738337116
93,19.054092034419607
94,26.918030128281778
95,17.66340638132044
96,22.506828273375156
97,22.725694789612188
98,11.182065909083502
99,20.475301273754443
100,38.608979406029384
101,55.39507641895558
102,23.798849450134778
103,29.670731710993437
104,13.79467366844983
105,21.521604780916885
106,38.7111042606073
107,31.628444673663644
108,24.992854693103506
109,21.524329238422578
110,46.60915978214302
111,34.21260519143947
112,18.534348551963024
113,23.402441344816538
114,60.57019593224257
115,22.410238665487682
116,25.020556754120157
117,33.62748827011319
118,31.11853600971302
119,8.696261603158078
120,38.20201316734472
121,30.231175206481172
122,25.961942825547908
123,20.8021667704601
124,16.074282343780272
125,49.65574294082688
126,24.11933384322935
127,57.15629218355798
128,36.31987910651632
129,38.059136213414156
130,29.08644822904708
131,18.22281407601747
132,18.598053157682124
133,15.224194705698622
134,12.348226365642406
135,18.946144961998975
136,14.315473019016222
137,17.50816185884413
138,11.507500966648255
139,20.69271055390864
140,20.395783863175346
141,14.336424453715845
142,13.106519861175313
143,14.776218126279971
144,58.21652726868988
145,20.98189061406237
146,13.59733429826769
147,54.40176624200466
148,12.097387943910844
149,36.87878593473198
150,36.198050121338866
151,13.751562967990603
152,20.020758470108326
153,12.317760272243941
154,14.061852152189447
155,16.300250641820583
156,38.880313836199285
157,9.835390656773056
158,19.3521148447599
159,58.16537080189829
160,10.89428500394265
161,32.783597905537796
162,26.20272319169693
163,25.150451648879056
164,14.511695180304278
165,37.766602283489824
166,12.395267664464498
167,21.695786595971164
168,12.368571345994702
169,21.425383763536914
170,14.224792981214563
171,22.813512982163996
172,34.95716112368397
173,63.58894365624427
174,19.986008399739614
175,12.585640179667765
176,26.2040197373522
177,26.918030128281778
178,17.075999386628464
179,35.395794586391006
180,82.88110712038556
181,17.761854418112925
182,8.970506929177882
183,31.056582189928335
184,24.75212517192004
185,14.044832969688763
186,37.83091777475269
187,45.01137188497339
188,32.61779117192599
189,56.265534088957615
190,12.142078910130838
191,12.403350730074681
192,12.911355850453084
193,16.41972739431618
194,25.88969954140711
195,20.49722754194235
196,30.90909631672937
197,27.72317263833636
198,19.525786726499337
199,56.05959923338644
200,43.96803175958552
201,15.509189074774607
202,36.31738526740885
203,46.836883206081254
204,21.683253086413988
205,30.759801257006586
206,17.46770413995367
207,21.594261483504862
208,12.251953820197095
209,26.257416804195323
210,18.108617261574555
211,22.172024780728744
212,19.673410627316247
213,29.16285711566393
214,25.463395826961456
215,10.344148258133552
216,87.11442667810672
217,48.78092745293705
218,15.6443870395837
219,2.8848864711516127
220,54.93117132861549
221,64.13950619657578
222,16.260329609172725
223,13.531183890094296
224,17.395217143635858
225,22.36242561650864
226,14.611067343513595
227,12.974380635693887
228,24.57113089425558
229,27.066160111739176
230,12.225135829795493
231,20.271862960593303
232,52.929422758614145
233,12.167188000396454
234,25.863770957809574
235,59.20097276122764
236,26.142810938613437
237,39.998120976688554
238,15.027934137370817
239,24.270599302965394
240,21.883773023934932
241,63.32735966708656
242,12.274693469290082
243,14.200389799220442
244,27.91227808293282
245,14.522177710040266
246,63.05695477334081
247,21.746836571701614
248,25.531534874785944
249,13.087353403319039
250,16.0359627493971
251,10.699955004986538
252,2.8538513799931566
253,21.92053909410193
254,57.64222295906842
255,59.77898649947095
256,28.066142490074814
257,50.471227415412464
258,23.01753415985779
259,16.44615669516348
260,27.121461555963553
261,52.40714853647154
262,52.93134180408289
263,35.34300712332653
264,26.647214433233245
265,33.940107912280716
266,19.985545935545943
267,31.022462264475486
268,23.937355784780028
269,7.387723623846696
270,35.8440725119377
271,15.043585325314414
272,12.916668203611192
273,12.697937274131768
274,43.785552213024225
275,61.37475387174679
276,31.299043459368896
277,10.699955004986538
278,14.375794968968947
279,14.093327182451986
280,8.934456222807594
281,20.585505846133955
282,37.78635543229844
283,23.086644548746722
284,7.256177759915093
285,12.346461823738846
286,34.73891589841034
287,26.6830541011919
288,20.007167601562404
289,11.444521430813158
290,32.64963515806612
291,22.429906506030925
292,10.591234435577157
293,18.54243775598693
294,26.745771990273763
295,14.159840476522858
296,28.35288330181336
297,12.194444736401714
298,22.820972121907555
299,10.650747479089718
300,49.305480162897894
301,17.396912203760657
302,25.351873293386404
303,35.927362808256255
304,20.71111838724905
305,43.74984099280973
306,38.15217855877511
307,16.304621577859965
308,18.66703266556801
309,13.045041426861705
310,17.41452574952965
311,43.350549945027424
312,63.871407356687726
313,18.687558466528092
